peopleCd,peopleNm,peopleNmEn,repRoleNm,filmoNames
20180749,한승완,,데이타매니저,검은 수녀들|탈출: 프로젝트 사일런스|크로스|설계자|압꾸정|외계+인 1부|더 킬러: 죽어도 되는 아이|경아의 딸|보호자|스텔라|노회찬6411|낫아웃|브로큰|유체이탈자|더 박스|세자매|이 안에 외계인이 있다|종이꽃|죽지않는 인간들의 밤|#살아있다|이장|감쪽같은 그녀|블랙머니|가장 보통의 연애|장사리 : 잊혀진 영웅들|광대들: 풍문조작단|돌멩이|국가부도의 날|상류사회|마녀|물괴|공작|신과함께-인과 연|바람 바람 바람|골든슬럼버|신과함께-죄와 벌|대장 김창수|남한산성|아이 캔 스피크|브이아이피|장산범|택시운전사|대립군|리얼|마스터|덕혜옹주|인천상륙작전|아가씨|대역전|검사외전|오빠생각|그날의 분위기|도리화가|내부자들|검은 사제들|퇴마: 무녀굴|암살|장수상회|살인의뢰|두근두근 내 인생|남자가 사랑할 때|화이: 괴물을 삼킨 아이|숨바꼭질|더 테러 라이브|감시자들|은밀하게 위대하게|26년|바람과 함께 사라지다|도둑들|카운트다운|평양성|이층의 악당|심장소리|반신반의|청출어람|무서운 이야기 2 '탈출'
20398292,조현,JOE HYUN,VFX 매니지먼트,대도시의 사랑법|브로큰
20136190,박지선,,액션/스턴트팀,검은 수녀들|밀수|특송|기묘한 가족|창궐|미쓰백|신과함께-인과 연|조선명탐정: 흡혈괴마의 비밀|강철비|택시운전사|리얼|비정규직 특수요원|가려진 시간|혼숨|경성학교: 사라진 소녀들|조선명탐정 : 사라진 놉의 딸|표적|캐치미|동창생|숨바꼭질|스파이|용의자X|바람과 함께 사라지다|연가시|시체가 돌아왔다|미확인 동영상 : 절대클릭금지|최종병기 활|퀵|조선명탐정 : 각시투구꽃의 비밀|하녀|육혈포 강도단|폭풍전야|백야행|불신지옥|가루지기|싸움|꽃미남 연쇄 테러 사건|동갑내기 과외하기|자각몽
20398267,박성우,PARK SUNG WOO,VFX 매니지먼트,대도시의 사랑법|리볼버|크로스|폭군|황야|브로큰
20150081,김태환,Taehwan Kim,액션/스턴트팀,검은 수녀들|장사리 : 잊혀진 영웅들|안시성|덕구|조선명탐정: 흡혈괴마의 비밀|꾼|택시운전사|리얼|공조|가려진 시간|인천상륙작전|봉이 김선달|대역전|궁합|시간이탈자|히말라야|그놈이다|더 폰|연평해전|살인의뢰|조선명탐정 : 사라진 놉의 딸|국제시장|빅매치|해적: 바다로 간 산적|역린|하이힐|무명인|가시|친구 2|톱스타|깡철이|신의 선물|스파이|런닝맨|박수건달|26년|바람과 함께 사라지다|5백만불의 사나이|연가시|차형사|최종병기 활|퀵|고지전|수상한 고객들|조선명탐정 : 각시투구꽃의 비밀|포화속으로|의형제|아빠가 여자를 좋아해|비상|시크릿|불꽃처럼 나비처럼|해운대|7급 공무원|핸드폰|1724 기방난동사건|영화는 영화다|마을금고 연쇄습격사건|바르게 살자|화려한 휴가|이장과 군수|뷰티풀 선데이|전설의 고향|마강호텔|오래된 정원|조폭마누라3|해바라기|거룩한 계보|폭력써클|플라이 대디|비열한 거리|구타유발자들|청춘만화|로망스|썬데이 서울|새드무비|강력 3반|웰컴 투 동막골|천군|분홍신|댄서의 순정|최후의 만찬|황산벌|내츄럴시티|청풍명월(淸風明月)|품행제로|광복절 특사|굳세어라 금순아|보스 상륙 작전(Boss X File)|긴급조치 19호|라이터를 켜라|2009로스트메모리즈|무서운 이야기 3 '기계령'
20398255,이호섭,,VFX 매니지먼트,대도시의 사랑법|브로큰
20291196,박원진,,액션/스턴트팀,검은 수녀들|노량: 죽음의 바다|PMC: 더 벙커|남한산성
20343519,함현섭,,VFX 매니지먼트,크로스|화란|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|파이프라인|브로큰|여고괴담 여섯번째 이야기 : 모교|내가 죽던 날|국제수사|정직한 후보|백두산|82년생 김지영|광대들: 풍문조작단|기방도령|너의 여자친구|걸캅스|나의 특별한 형제|미성년|우상|증인
20138908,정택호,JUNG Taek-ho,액션/스턴트팀,"검은 수녀들|청설|빅토리|탈출: 프로젝트 사일런스|노량: 죽음의 바다|천박사 퇴마 연구소: 설경의 비밀|살수|콘크리트 유토피아|킬링 로맨스|파이프라인|내일의 기억|유체이탈자|국제수사|검객|선샤인 패밀리|다만 악에서 구하소서|침입자|백두산|블랙머니|가장 보통의 연애|장사리 : 잊혀진 영웅들|기방도령|악몽|사자|우상|자전차왕 엄복동|기묘한 가족|내안의 그놈|창궐|명당|탐정: 리턴즈|물괴|목격자|변산|퍼즐|조선명탐정: 흡혈괴마의 비밀|1987|부라더|하루|용순|대립군|보통사람|1급기밀|판도라|올레|인천상륙작전|봉이 김선달|대역전|특별수사: 사형수의 편지|해어화|울보|조선마술사|서부전선|탐정 : 더 비기닝|함정|협녀, 칼의 기억|순수의 시대|강남 1970|개를 훔치는 완벽한 방법|기술자들|국제시장|빅매치|해적: 바다로 간 산적|황제를 위하여|소수의견|명량|무명인|방황하는 칼날|친구 2|사이코메트리|가문의 영광5 - 가문의 귀환|26년|5백만불의 사나이|연가시|차형사|퍼펙트 게임|마이 웨이|통증|최종병기 활|고지전"
20389356,문승환,,VFX 아티스트,크로스|유령|헌트|브로큰
20156281,김태야,Taeya Kim,액션/스턴트팀,검은 수녀들|빅토리|탈출: 프로젝트 사일런스|화사한 그녀|천박사 퇴마 연구소: 설경의 비밀|타겟|콘크리트 유토피아|마녀(魔女) Part2. The Other One|여고괴담 여섯번째 이야기 : 모교|디바|오! 문희|선샤인 패밀리|두번할까요|배심원들|기묘한 가족|리벤져|여곡성|창궐|1987|강철비|장산범|박열|하루|대립군|석조저택 살인사건|특별시민|판도라|대결|봉이 김선달|시간이탈자|해어화|섬. 사라진 사람들|앨리스: 원더랜드에서 온 소년|오피스|성실한 나라의 앨리스|국제시장|마담 뺑덕|해적: 바다로 간 산적|좋은 친구들|소수의견|무명인|조선미녀삼총사|비정한 도시 감독판|점쟁이들|연가시|차형사|댄싱퀸|퀵|써니|로맨틱 헤븐|헨젤과 그레텔|색즉시공 시즌2|두 얼굴의 여친|무서운 이야기 3 '로드레이지'
20389355,황주은,,VFX 아티스트,크로스|늑대사냥|마녀(魔女) Part2. The Other One|브로큰
20261479,김현이,,액션/스턴트팀,검은 수녀들|동화지만 청불입니다|빅토리|탈출: 프로젝트 사일런스|물귀신|헤어질 결심|마녀(魔女) Part2. The Other One|히든|매미소리|디바|오! 문희|죽지않는 인간들의 밤|오케이 마담|히트맨|변신|왓칭|기묘한 가족|창궐|치즈인더트랩|사라진 밤|조선명탐정: 흡혈괴마의 비밀|강철비|반드시 잡는다|판도라|역모-반란의 시대|무수단|배심원들
20362143,이세미,,편집팀,늑대사냥|브로큰
20339696,정준선,,VFX 아티스트,싱글 인 서울|4분 44초|노량: 죽음의 바다|킹메이커|장르만 로맨스|브로큰|해치지않아|나쁜 녀석들: 더 무비|0.0MHz|자전차왕 엄복동
20336410,김기홍,,VFX 아티스트,크로스|화란|헌트|마녀(魔女) Part2. The Other One|파이프라인|브로큰|여고괴담 여섯번째 이야기 : 모교|국제수사|정직한 후보|백두산|아직 사랑하고 있습니까?|82년생 김지영|광대들: 풍문조작단|너의 여자친구
20253509,원윤희,,VFX 아티스트,"크로스|화란|헌트|마녀(魔女) Part2. The Other One|발신제한|브로큰|미드나이트|아직 사랑하고 있습니까?|변신|귀신의 향기|진범|창궐|원라인|마스터|곡성|로봇, 소리|오빠생각"
20330296,이하은,LEE Ha-eun,VFX 아티스트,크로스|화란|헌트|브로큰|아가미
20298990,신지순,,VFX 아티스트,크로스|화란|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|브로큰|반도|남산의 부장들|천문: 하늘에 묻는다|백두산|완벽한 타인|7년의 밤|강철비
20298751,손다영,,VFX 아티스트,크로스|화란|동감|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|브로큰|대외비|인생은 아름다워|특송|담보|반도|천문: 하늘에 묻는다|완벽한 타인|7년의 밤|강철비
20248550,임한솔,,VFX 아티스트,크로스|화란|동감|헌트|마녀(魔女) Part2. The Other One|브로큰|대외비|인생은 아름다워|특송|담보|천문: 하늘에 묻는다|완벽한 타인|7년의 밤|강철비|브이아이피|장산범|불한당: 나쁜 놈들의 세상|보안관|더 킹|아수라|덕혜옹주|아가씨|럭키
20221708,우선미,,VFX 아티스트,크로스|화란|헌트|마녀(魔女) Part2. The Other One|브로큰|천문: 하늘에 묻는다|완벽한 타인|7년의 밤|염력|강철비|브이아이피|장산범|불한당: 나쁜 놈들의 세상|보안관|더 킹|아수라|덕혜옹주|아가씨|럭키|검사외전|대호|뷰티 인사이드|암살|무뢰한
20133402,최지원,CHOI Ji-won,VFX 아티스트,"크로스|화란|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|브로큰|천문: 하늘에 묻는다|스윙키즈|런닝맨 : 풀룰루의 역습|안시성|마녀|7년의 밤|물괴|강철비|브이아이피|장산범|극장판 또봇: 로봇군단의 습격|불한당: 나쁜 놈들의 세상|보안관|더 킹|아수라|덕혜옹주|아가씨|럭키|검사외전|대호|뷰티 인사이드|암살|베테랑|무뢰한|스물|빅매치|나의 독재자|좋은 친구들|표적|군도: 민란의 시대|만신|남자가 사랑할 때|창수|화이: 괴물을 삼킨 아이|감기|설국열차|은밀하게 위대하게|런닝맨|베를린|타워|나의 PS 파트너 |광해, 왕이 된 남자|5백만불의 사나이|차형사|코알라 키드 : 영웅의 탄생|원더풀 라디오|고양이 춤|카운트다운|도가니|가문의 영광4 - 가문의 수난|블라인드|위험한 상견례|로맨틱 헤븐|나는 아빠다|수상한 이웃들|그대를 사랑합니다|헬로우 고스트|황해|돌이킬 수 없는|소와 함께 여행하는 법|심야의 F.M.|퀴즈왕|마음이2|포화속으로|작은 연못|된장|노르웨이의 숲|평행이론|아빠가 여자를 좋아해|펜트하우스 코끼리|굿모닝 프레지던트|해운대|슬픔보다 더 슬픈 이야기|탈주|1724 기방난동사건|크로싱|라듸오 데이즈|싸움|스카우트|엠|이장과 군수|김관장 대 김관장 대 김관장|오래된 정원|올드미스다이어리|누가 그녀와 잤을까?|우리들의 행복한 시간|맨발의 기봉이|음란서생|백만장자의 첫사랑|야수|무영검|레슬러|자각몽"
20389337,김리나,Lina Kim,VFX 아티스트,크로스|화란|헌트|브로큰
20389350,김지영,,VFX 아티스트,헌트|브로큰
20358212,김시우,,VFX 아티스트,크로스|화란|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|브로큰|반도
20295756,임혜빈,,VFX 아티스트,크로스|화란|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|브로큰|반도|미옥|남한산성
20318217,한봉규,,VFX 아티스트,크로스|화란|헌트|브로큰|반도|완벽한 타인
20317605,권경원,,VFX 아티스트,크로스|화란|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|브로큰|반도|천문: 하늘에 묻는다|완벽한 타인|7년의 밤
20339726,최보겸,,VFX 아티스트,크로스|화란|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|브로큰|뜨거운 피|강철비2: 정상회담|비스트|뺑반
20398239,김성은,,VFX 아티스트,대도시의 사랑법|브로큰
20334495,성근영,,VFX 아티스트,한산 리덕스|한산: 용의 출현|브로큰|새해전야|소리도 없이|아내를 죽였다|내안의 그놈
20203207,변지용,,VFX 아티스트,"크로스|화란|헌트|마녀(魔女) Part2. The Other One|파이프라인|브로큰|여고괴담 여섯번째 이야기 : 모교|국제수사|정직한 후보|백두산|82년생 김지영|광대들: 풍문조작단|기방도령|기도하는 남자|너의 여자친구|걸캅스|나의 특별한 형제|미성년|우상|증인|도어락|탐정: 리턴즈|물괴|목격자|더 펜션|챔피언|치즈인더트랩|원라인|마스터|곡성|로봇, 소리|오빠생각|나를 잊지 말아요|도리화가|내부자들|돌연변이|탐정 : 더 비기닝|은밀한 유혹|국제시장|나의 사랑 나의 신부|소수의견"
20157147,정윤희,JEONG Yun-hui,VFX 매니지먼트,"범죄도시2|콘크리트 유토피아|스위치|해피 뉴 이어|브로큰|기적|타짜: 원 아이드 잭|엑시트|사바하|국가부도의 날|안시성|협상|인랑|변산|사라진 밤|염력|꾼|미옥|대장 김창수|남한산성|군함도|박열|하루|대립군|그대 이름은 장미|리얼|목숨 건 연애|판도라|형|밀정|국가대표 2|부산행|궁합|좋아해줘|조선마술사|극적인 하룻밤|협녀, 칼의 기억|순수의 시대|사도|제 7기사단|장수상회|화장|조선명탐정 : 사라진 놉의 딸|쎄시봉|강남 1970|국제시장|두근두근 내 인생|해무(海霧)|역린|방황하는 칼날|조선미녀삼총사|플랜맨|동창생|히어로|관상|숨바꼭질|감기|더 테러 라이브|고령화 가족|신세계|도가니|해운대"
20398238,서규현,SEOGYUHYEON,VFX 아티스트,황야|브로큰
20317797,권택근,,VFX 아티스트,크로스|화란|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|브로큰|조제|강철비2: 정상회담|인랑|물괴
20389323,정나은,,VFX 아티스트,크로스|화란|헌트|브로큰
20389331,안채영,,VFX 아티스트,크로스|화란|헌트|브로큰
20389326,김보미,kim bomi,VFX 아티스트,크로스|화란|헌트|브로큰
20389325,허홍재,,VFX 아티스트,크로스|화란|헌트|브로큰
20314341,서재욱,,VFX 아티스트,크로스|화란|헌트|마녀(魔女) Part2. The Other One|싱크홀|브로큰|인랑
20141073,허동규,,VFX 아티스트,크로스|화란|헌트|콘크리트 유토피아|마녀(魔女) Part2. The Other One|브로큰|사바하|안시성|탐정 홍길동: 사라진 마을|연평해전|명량|R2B: 리턴투베이스|푸른소금
20258171,김병준,,VFX 아티스트,크로스|화란|헌트|마녀(魔女) Part2. The Other One|브로큰|간호중|악몽|암전|항거:유관순 이야기|번개맨의 비밀|번개맨과 신비의 섬|이웃집 스타|걷기왕|그물|무서운 이야기 3 '기계령'
20398254,박나혜,Haley Park,VFX 아티스트,리볼버|황야|발레리나|크로스|폭군|화란|콘크리트 유토피아|브로큰
20389367,오나경,,VFX 아티스트,크로스|화란|헌트|콘크리트 유토피아|브로큰
20389319,전소연,,VFX 아티스트,크로스|화란|헌트|콘크리트 유토피아|브로큰
20398252,김지유,Kim Ji You,VFX 아티스트,폭군|브로큰
20398253,최태영,Choi TaeYoung,VFX 아티스트,폭군|브로큰
